Player,Nation,Pos,Age,Squad,Comp,Born,Player Value,cost,league_new_club,new_club,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
Angeliño,ESP,DF,26,Hoffenheim,Bundesliga,1997,€12.00m,Loan fee:€1.50m,Süper Lig,Galatasaray,19,18,1597,17.7,0,0.62,0.17,27.3,0.0,0.0,20.8,0.06,0.0,0.0,36.1,54.5,66.2,673.8,261.5,15.4,18.1,85.3,15.1,21.6,69.7,5.03,11.2,44.7,0.28,2.03,2.66,1.86,1.02,3.73,54.5,40.8,12.9,1.13,0.06,0.51,6.67,10.2,1.58,0.51,0.9,0.0,36.1,0.79,1.47,3.28,2.2,0.79,0.06,0.06,0.11,0.06,0.4,0.28,0.06,0.0,0.06,0.0,0.0,1.02,0.45,0.34,0.56,0.11,0.45,0.73,61.5,0.28,1.07,0.23,0.85,0.73,1.75,1.81,0.0,62.3,1.86,15.1,28.4,19.2,1.02,62.3,0.96,0.4,41.2,0.4,41.2,28.9,114.5,51.9,0.96,0.9,0.06,1.07,0.68,35.3,5.25,0.11,0.0,0.0,0.51,1.02,0.28,6.67,0.45,0.0,0.0,0.0,4.97,0.4,0.85,31.8
Jaidon Anthony,ENG,MFFW,23,Bournemouth,Premier League,1999,€9.00m,loan transfer,Championship,Leeds United,17,7,783,8.7,3,1.95,1.15,58.8,0.18,0.3,19.9,0.23,0.0,0.0,28.9,39.5,73.0,424.0,118.4,16.8,19.2,87.4,7.82,11.1,70.1,2.3,4.14,55.6,0.0,0.92,1.72,1.49,0.57,4.02,39.5,35.5,4.02,0.92,0.23,0.57,3.56,1.72,1.26,0.8,0.0,0.11,28.9,0.0,1.61,3.1,2.3,0.34,0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,2.76,1.49,1.38,0.8,0.57,0.69,2.07,33.3,1.38,1.84,0.11,1.72,0.57,3.33,1.03,0.0,52.9,1.26,10.0,19.4,24.0,2.76,52.9,2.87,0.92,32.0,1.95,68.0,30.1,169.0,70.0,2.07,2.07,0.92,1.72,1.38,33.8,5.29,0.11,0.0,0.0,0.69,0.69,0.34,3.56,1.49,0.0,0.0,0.0,5.17,0.92,1.03,47.1
Janis Antiste,FRA,FW,20,Sassuolo,Serie A,2002,€3.00m,loan transfer,Serie B,AC Reggiana 1919,2,0,52,0.6,1,1.67,1.67,100.0,1.0,1.0,17.3,0.0,0.0,0.0,21.7,30.0,72.2,265.0,71.7,13.3,18.3,72.7,6.67,8.33,80.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,1.67,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,1.67,0.0,0.0,1.67,1.67,100.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,38.3,0.0,11.7,15.0,11.7,1.67,38.3,1.67,0.0,0.0,1.67,100.0,23.3,81.7,15.0,0.0,0.0,0.0,1.67,0.0,26.7,3.33,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,3.33,1.67,66.7
Antony,BRA,FW,22,Manchester Utd,Premier League,2000,€600k,€3.20m,MLS,Portland Timbers,12,11,908,10.1,3,3.27,1.39,42.4,0.09,0.21,20.4,0.0,0.0,0.0,31.6,40.9,77.2,401.8,80.4,22.4,25.8,86.6,6.53,9.31,70.2,1.19,2.48,48.0,0.0,0.79,1.39,0.79,0.0,2.77,40.9,40.4,0.5,0.1,0.1,0.2,1.78,0.3,0.1,0.0,0.0,0.0,31.6,0.0,1.29,2.97,2.67,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.39,0.3,0.69,0.5,0.2,0.5,1.49,33.3,0.99,0.79,0.0,0.79,0.4,1.78,0.3,0.0,52.6,0.5,8.02,17.5,28.4,3.47,52.6,3.07,0.99,32.3,1.49,48.4,37.8,245.0,125.1,4.75,3.47,1.39,1.49,0.69,40.0,7.92,0.3,0.0,0.0,0.4,1.29,0.2,1.78,0.3,0.0,0.0,0.0,4.95,0.3,0.79,27.3
Antony,BRA,FW,22,Manchester Utd,Premier League,2000,€600k,€60k,Liga Portugal,FC Arouca,12,11,908,10.1,3,3.27,1.39,42.4,0.09,0.21,20.4,0.0,0.0,0.0,31.6,40.9,77.2,401.8,80.4,22.4,25.8,86.6,6.53,9.31,70.2,1.19,2.48,48.0,0.0,0.79,1.39,0.79,0.0,2.77,40.9,40.4,0.5,0.1,0.1,0.2,1.78,0.3,0.1,0.0,0.0,0.0,31.6,0.0,1.29,2.97,2.67,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.39,0.3,0.69,0.5,0.2,0.5,1.49,33.3,0.99,0.79,0.0,0.79,0.4,1.78,0.3,0.0,52.6,0.5,8.02,17.5,28.4,3.47,52.6,3.07,0.99,32.3,1.49,48.4,37.8,245.0,125.1,4.75,3.47,1.39,1.49,0.69,40.0,7.92,0.3,0.0,0.0,0.4,1.29,0.2,1.78,0.3,0.0,0.0,0.0,4.95,0.3,0.79,27.3
Valentin Antov,BUL,DF,22,Monza,Serie A,2000,€800k,loan transfer,Serie B,US Cremonese,4,1,172,1.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4,58.4,82.9,867.4,453.7,22.1,25.8,85.7,20.5,23.2,88.6,5.26,8.42,62.5,0.0,0.53,4.74,1.05,0.0,4.74,58.4,53.2,5.26,1.05,0.0,0.0,0.53,4.21,0.0,0.0,0.0,0.0,48.4,0.0,0.53,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.0,0.0,0.0,0.0,2.63,2.11,1.58,1.05,0.0,0.53,1.58,33.3,1.05,2.11,1.58,0.53,0.0,2.63,3.16,0.53,68.9,9.47,34.2,28.4,6.32,0.0,68.9,0.53,0.53,100.0,0.0,0.0,30.5,123.2,51.1,0.0,1.05,0.0,1.05,1.05,40.0,1.58,0.0,0.0,0.0,0.53,0.53,0.0,0.53,2.11,0.0,0.0,0.0,7.37,1.58,3.68,30.0
Houssem Aouar,FRA,MF,24,Lyon,Ligue 1,1998,€13.00m,free transfer,Serie A,AS Roma,9,6,402,4.5,1,1.33,0.67,50.0,0.17,0.33,14.1,0.0,0.0,0.0,51.1,64.7,79.0,817.3,182.2,27.6,31.1,88.6,16.4,21.3,77.1,4.67,7.11,65.6,0.22,0.89,6.89,0.67,0.0,6.44,64.7,62.9,1.78,0.67,0.22,0.67,1.11,0.22,0.67,0.0,0.0,0.0,51.1,0.0,1.56,1.78,1.56,0.0,0.0,0.22,0.0,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,1.78,0.67,0.67,0.67,0.44,0.44,0.89,50.0,0.44,2.22,0.22,2.0,1.33,3.11,0.44,0.0,79.1,0.44,7.78,48.7,23.1,4.44,79.1,3.33,0.89,26.7,2.0,60.0,61.6,309.8,137.1,2.67,2.67,0.89,1.33,1.78,60.0,5.56,0.44,0.0,0.0,0.89,0.89,0.0,1.11,0.67,0.0,0.0,0.0,4.89,1.11,0.44,71.4
Adil Aouchiche,FRA,MFFW,20,Lorient,Ligue 1,2002,€2.20m,?,Championship,Sunderland AFC,6,0,85,0.9,0,3.33,1.11,33.3,0.0,0.0,16.3,0.0,0.0,0.0,44.4,58.9,75.5,890.0,233.3,20.0,21.1,94.7,14.4,20.0,72.2,8.89,15.6,57.1,0.0,1.11,5.56,2.22,0.0,11.1,58.9,50.0,8.89,1.11,0.0,4.44,7.78,0.0,5.56,1.11,3.33,0.0,44.4,0.0,1.11,3.33,2.22,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,0.0,1.11,1.11,0.0,0.0,70.0,1.11,5.56,42.2,22.2,3.33,70.0,3.33,0.0,0.0,2.22,66.7,52.2,368.9,212.2,5.56,1.11,0.0,2.22,1.11,51.1,5.56,0.0,0.0,0.0,2.22,2.22,0.0,7.78,0.0,0.0,0.0,0.0,3.33,0.0,1.11,0.0
Cameron Archer,ENG,FWMF,21,Aston Villa,Premier League,2001,€12.00m,€21.55m,Premier League,Sheffield United,6,0,49,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,66.7,216.0,88.0,10.0,10.0,100.0,6.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0,22.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,16.0,14.0,6.0,30.0,2.0,2.0,100.0,0.0,0.0,30.0,228.0,144.0,6.0,2.0,2.0,4.0,6.0,26.0,6.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Taïryk Arconte,FRA,FWMF,19,Brest,Ligue 1,2003,€500k,loan transfer,Ligue 2,Rodez AF,2,0,32,0.4,0,2.5,2.5,100.0,0.0,0.0,9.0,0.0,0.0,0.0,2.5,2.5,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,2.5,15.0,2.5,0.0,0.0,2.5,100.0,12.5,95.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
Kepa Arrizabalaga,ESP,GK,28,Chelsea,Premier League,1994,€18.00m,Loan fee:€1.00m,LaLiga,Real Madrid,14,14,1215,13.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,37.5,85.6,677.3,394.8,12.7,12.9,98.9,12.5,12.6,99.4,6.67,11.9,56.3,0.0,0.0,0.37,0.0,0.0,0.0,37.5,28.3,9.19,2.15,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,32.1,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.15,0.22,66.7,0.07,0.0,0.0,0.0,0.0,0.15,0.59,0.0,40.4,31.6,39.9,0.44,0.0,0.0,40.4,0.0,0.0,0.0,0.0,0.0,23.6,112.1,67.7,0.0,0.0,0.0,0.07,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.15,0.0,0.0,0.0,1.63,0.37,0.07,83.3
Roberto Arroyo,ESP,MF,19,Valladolid,La Liga,2003,€300k,loan transfer,Primera Federación - Gr. II,UD Ibiza,1,0,15,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,35.0,0.0,5.0,15.0,15.0,5.0,35.0,5.0,5.0,100.0,0.0,0.0,40.0,190.0,125.0,5.0,0.0,5.0,5.0,10.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tolgay Arslan,GER,MF,32,Udinese,Serie A,1990,€1.40m,free transfer,A-League Men,Melbourne City FC,20,10,815,9.1,1,2.09,0.55,26.3,0.05,0.2,20.6,0.11,0.0,0.0,33.6,42.2,79.7,615.1,187.5,15.1,17.6,85.6,12.1,14.4,84.0,4.95,6.81,72.6,0.0,1.1,3.3,1.65,0.22,5.6,42.2,39.0,3.19,1.76,0.0,1.1,2.2,0.55,0.88,0.33,0.11,0.0,33.6,0.0,1.1,2.75,1.87,0.33,0.11,0.11,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.99,0.88,0.77,0.11,0.66,1.76,37.5,1.1,1.21,0.0,1.21,0.77,2.53,0.99,0.0,54.8,1.1,8.9,27.8,18.4,2.31,54.8,2.42,0.88,36.4,1.1,45.5,33.3,204.9,108.4,3.41,2.2,1.1,2.2,1.32,36.5,3.3,0.11,0.0,0.0,1.21,2.31,0.0,2.2,0.99,0.0,0.0,0.0,4.84,0.55,0.22,71.4
Arthur,BRA,FW,24,Fiorentina,Serie A,1998,€200k,free transfer,Premier League,Santa Lucia FC,16,6,663,7.4,3,3.24,1.22,37.5,0.08,0.22,12.2,0.0,0.14,0.14,13.4,18.6,71.7,172.0,28.6,8.78,11.1,79.3,2.7,3.24,83.3,0.68,0.95,71.4,0.14,0.95,0.27,0.68,0.0,1.49,18.6,17.2,1.49,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,13.4,0.0,0.95,2.3,1.76,0.0,0.14,0.27,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.81,0.27,0.14,0.14,0.54,0.54,0.81,66.7,0.27,0.81,0.0,0.81,0.0,0.81,0.41,0.0,32.4,0.41,1.76,10.7,20.3,6.89,32.3,1.62,0.81,50.0,0.68,41.7,17.6,81.5,24.3,0.68,0.27,0.54,4.59,1.08,23.9,5.68,0.14,0.0,0.0,1.22,0.95,0.14,0.14,0.27,0.0,0.0,0.0,1.89,2.97,3.24,47.8
Arthur,BRA,FW,24,Fiorentina,Serie A,1998,€5.00m,€7.00m,Bundesliga,Bayer 04 Leverkusen,16,6,663,7.4,3,3.24,1.22,37.5,0.08,0.22,12.2,0.0,0.14,0.14,13.4,18.6,71.7,172.0,28.6,8.78,11.1,79.3,2.7,3.24,83.3,0.68,0.95,71.4,0.14,0.95,0.27,0.68,0.0,1.49,18.6,17.2,1.49,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,13.4,0.0,0.95,2.3,1.76,0.0,0.14,0.27,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.81,0.27,0.14,0.14,0.54,0.54,0.81,66.7,0.27,0.81,0.0,0.81,0.0,0.81,0.41,0.0,32.4,0.41,1.76,10.7,20.3,6.89,32.3,1.62,0.81,50.0,0.68,41.7,17.6,81.5,24.3,0.68,0.27,0.54,4.59,1.08,23.9,5.68,0.14,0.0,0.0,1.22,0.95,0.14,0.14,0.27,0.0,0.0,0.0,1.89,2.97,3.24,47.8
Arthur,BRA,FW,24,Fiorentina,Serie A,1998,€50k,-,,Without Club,16,6,663,7.4,3,3.24,1.22,37.5,0.08,0.22,12.2,0.0,0.14,0.14,13.4,18.6,71.7,172.0,28.6,8.78,11.1,79.3,2.7,3.24,83.3,0.68,0.95,71.4,0.14,0.95,0.27,0.68,0.0,1.49,18.6,17.2,1.49,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,13.4,0.0,0.95,2.3,1.76,0.0,0.14,0.27,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.81,0.27,0.14,0.14,0.54,0.54,0.81,66.7,0.27,0.81,0.0,0.81,0.0,0.81,0.41,0.0,32.4,0.41,1.76,10.7,20.3,6.89,32.3,1.62,0.81,50.0,0.68,41.7,17.6,81.5,24.3,0.68,0.27,0.54,4.59,1.08,23.9,5.68,0.14,0.0,0.0,1.22,0.95,0.14,0.14,0.27,0.0,0.0,0.0,1.89,2.97,3.24,47.8
Santiago Arzamendia,PAR,MFDF,24,Cádiz,La Liga,1998,€1.20m,loan transfer,Primera División Clausura,Club Cerro Porteño,8,3,299,3.3,0,0.91,0.3,33.3,0.0,0.0,17.5,0.0,0.0,0.0,24.2,37.3,65.0,386.7,169.4,13.0,16.7,78.2,7.58,11.2,67.6,2.12,4.85,43.8,0.0,1.52,2.42,0.91,0.0,2.42,37.3,31.5,5.76,0.61,0.0,0.3,1.82,4.85,0.3,0.3,0.0,0.0,24.2,0.0,2.73,1.82,1.52,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,1.21,0.91,0.3,0.3,1.21,3.64,33.3,2.42,2.42,0.0,2.42,0.3,1.82,2.42,0.3,50.0,3.03,16.1,21.8,12.7,1.52,50.0,1.52,0.61,40.0,0.91,60.0,22.4,88.8,49.7,1.52,0.91,0.61,1.82,0.61,22.1,4.24,0.0,0.0,0.0,0.91,0.3,0.0,1.82,1.21,0.0,0.0,0.0,8.18,1.52,1.82,45.5
Santiago Ascacíbar,ARG,MF,25,Cremonese,Serie A,1997,€6.50m,€2.50m,Copa de la Liga,Club Estudiantes de La Plata,13,7,727,8.1,0,1.73,0.37,21.4,0.0,0.0,27.2,0.0,0.0,0.0,44.2,53.7,82.3,753.1,270.2,22.5,25.6,87.9,16.7,17.9,93.1,4.2,6.91,60.7,0.0,0.99,6.17,0.86,0.25,5.06,53.7,50.9,2.59,1.36,0.0,0.49,0.62,0.62,0.62,0.0,0.37,0.0,44.2,0.25,1.11,3.09,2.1,0.12,0.0,0.86,0.0,0.0,0.37,0.12,0.0,0.0,0.25,0.0,0.0,3.7,1.73,2.22,1.23,0.25,1.85,3.95,46.9,2.1,1.73,0.25,1.48,1.6,5.31,1.36,0.0,68.4,3.21,22.0,34.6,12.3,0.49,68.4,1.11,0.49,44.4,0.49,44.4,31.4,120.5,54.6,0.12,0.37,0.0,0.99,0.49,38.8,0.74,0.12,0.0,0.0,1.36,1.11,0.0,0.62,1.73,0.0,0.0,0.0,7.65,1.23,2.47,33.3
Sergio Asenjo,ESP,GK,33,Valladolid,La Liga,1989,€1.00m,-,,Without Club,5,5,450,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,36.2,66.9,743.2,533.6,3.6,3.6,100.0,12.0,12.4,96.8,8.2,19.6,41.8,0.0,0.0,0.6,0.0,0.0,0.0,36.2,22.8,13.4,3.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,38.6,31.6,38.6,0.0,0.0,0.0,38.6,0.0,0.0,0.0,0.0,0.0,17.4,61.8,30.8,0.0,0.0,0.0,0.2,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0
Marco Asensio,ESP,FWMF,27,Real Madrid,La Liga,1996,€25.00m,free transfer,Ligue 1,Paris Saint-Germain,15,5,500,5.6,2,3.75,1.07,28.6,0.1,0.33,22.3,0.36,0.0,0.18,39.8,48.9,81.4,628.8,134.1,22.5,24.5,92.0,11.1,12.7,87.3,4.46,7.86,56.8,0.54,2.86,3.39,1.25,0.36,3.93,48.9,43.8,5.0,1.96,0.54,0.54,5.54,0.54,2.5,1.43,0.36,0.0,39.8,0.18,1.79,4.11,2.32,1.07,0.18,0.36,0.18,0.0,0.71,0.36,0.18,0.0,0.0,0.18,0.0,1.43,0.89,0.71,0.71,0.0,0.54,1.07,50.0,0.54,0.54,0.18,0.36,0.36,1.79,0.36,0.0,58.9,0.71,5.0,25.2,28.9,3.39,58.8,1.07,0.54,50.0,0.54,50.0,37.9,213.0,95.0,2.14,2.14,0.54,1.25,0.54,45.0,6.79,0.18,0.0,0.0,0.89,1.07,0.0,5.54,0.89,0.18,0.18,0.0,2.5,0.36,0.0,100.0
Fisnik Asllani,KVX,FWMF,20,Hoffenheim,Bundesliga,2002,€800k,loan transfer,Bundesliga,Austria Vienna,4,0,60,0.7,0,2.86,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,22.9,38.6,59.3,222.9,42.9,20.0,28.6,70.0,1.43,4.29,33.3,0.0,0.0,0.0,0.0,2.86,1.43,0.0,0.0,0.0,38.6,38.6,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,22.9,0.0,1.43,7.14,5.71,0.0,0.0,0.0,0.0,1.43,1.43,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.43,2.86,2.86,0.0,0.0,51.4,0.0,2.86,14.3,35.7,10.0,51.4,1.43,0.0,0.0,1.43,100.0,27.1,107.1,65.7,1.43,1.43,1.43,1.43,1.43,35.7,11.4,0.0,0.0,0.0,1.43,1.43,1.43,2.86,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0
Kristjan Asllani,ALB,MF,20,Inter,Serie A,2002,€12.00m,€10.00m,Serie A,Inter Milan,12,2,295,3.3,0,1.82,0.0,0.0,0.0,0.0,29.0,0.3,0.0,0.0,59.4,68.5,86.7,1093.9,247.3,28.5,29.4,96.9,20.6,22.1,93.2,9.09,14.2,63.8,0.0,0.61,3.64,0.3,0.0,3.03,68.5,65.2,3.03,1.52,0.3,0.61,2.42,0.0,1.52,0.61,0.61,0.0,59.4,0.3,0.91,2.12,0.91,0.61,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,1.21,0.0,1.52,0.61,1.21,1.21,100.0,0.0,0.61,0.0,0.61,0.3,2.42,0.91,0.0,77.0,1.52,17.9,44.5,14.8,0.3,77.0,0.91,0.3,33.3,0.61,66.7,49.7,237.3,79.7,0.61,2.42,0.3,0.91,0.61,57.9,0.61,0.61,0.0,0.0,1.52,1.21,0.0,2.42,1.21,0.0,0.0,0.0,7.27,0.0,0.61,0.0
Pierre-Emerick Aubameyang,GAB,FW,33,Chelsea,Premier League,1989,€4.00m,free transfer,Ligue 1,Olympique Marseille,11,4,433,4.8,1,2.08,1.04,50.0,0.1,0.2,15.3,0.0,0.0,0.0,12.7,17.9,70.9,171.0,40.2,8.54,11.3,75.9,3.54,4.38,81.0,0.42,0.63,66.7,0.0,0.63,0.42,0.42,0.21,0.63,17.9,17.1,0.83,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.83,1.25,0.83,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.0,0.21,0.42,0.63,0.83,0.42,25.8,1.25,3.13,11.3,12.1,3.33,25.8,1.04,0.63,60.0,0.42,40.0,15.8,99.0,47.7,1.46,1.25,0.63,1.88,0.83,19.0,4.58,0.21,0.0,0.0,0.83,0.21,0.0,0.63,0.0,0.0,0.0,0.0,2.08,0.21,1.88,10.0
Pierre-Emerick Aubameyang,GAB,FW,33,Barcelona,La Liga,1989,€4.00m,free transfer,Ligue 1,Olympique Marseille,1,0,9,0.1,0,10.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,30.0,30.0,100.0,590.0,260.0,0.0,0.0,0.0,30.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0,20.0,10.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Emil Audero,ITA,GK,26,Sampdoria,Serie A,1997,€6.00m,loan transfer,Serie A,Inter Milan,21,21,1890,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,36.3,65.7,743.9,548.6,3.52,3.52,100.0,9.62,9.71,99.0,10.7,22.7,47.1,0.0,0.0,0.57,0.0,0.0,0.0,36.3,24.9,11.1,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.24,0.1,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.24,0.0,39.0,31.8,38.4,0.67,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,21.3,116.3,71.8,0.0,0.0,0.0,0.05,0.0,16.4,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,1.52,0.19,0.0,100.0
